deal_unique_id,from_currency_iso_code,to_currency_iso_code,deal_timestamp,deal_amount
68958,EUR,USD,2016-04-04 16:54:28,100
68959,JPY,EUR,2016-02-22 11:28:37,35368
68960,JPY,EUR,2016-03-14 19:46:26,41655
68961,USD,JPY,2016-01-07 14:58:53,202
68962,GBP,JPY,2016-02-28 12:6:59,947
68963,JPY,UGX,2016-05-25 11:4:6,33433
68964,GBP,USD,2016-01-24 22:6:58,440
68965,EUR,UGX,2016-02-06 12:38:0,100
68966,JPY,UGX,2016-04-05 22:43:33,37232
68967,GBP,JPY,2016-01-29 22:53:3,262
68968,GBP,JPY,2016-04-15 21:40:4,793
68969,GBP,EUR,2016-02-18 8:46:51,752
68970,GBP,EUR,2016-03-25 8:57:30,847
68971,USD,JPY,2016-04-28 3:25:24,333
68972,USD,UGX,2016-01-03 6:33:49,349
68973,EUR,JPY,2016-04-26 17:20:46,100
68974,JPY,UGX,2016-03-09 1:16:41,103182
68975,UGX,USD,2016-02-05 23:21:41,1679184
68976,GBP,UGX,2016-03-04 3:39:47,937
68977,USD,JPY,2016-05-19 8:56:10,294
68978,UGX,USD,2016-03-11 20:14:50,2343823
68979,EUR,USD,2016-02-19 23:26:7,100
68980,JPY,CAD,2016-04-06 6:44:52,42683
68981,JPY,UGX,2016-05-18 5:23:45,92235
68982,GBP,EUR,2016-05-26 3:51:27,199
68983,JPY,EUR,2016-04-03 12:54:7,24588
68984,USD,UGX,2016-05-21 8:35:38,428
68985,UGX,USD,2016-02-01 0:54:20,2882667
68986,USD,JPY,2016-01-18 15:20:39,729
68987,USD,JPY,2016-05-10 11:18:3,261
68988,EUR,USD,2016-02-13 0:56:40,100
68989,GBP,EUR,2016-04-21 11:16:58,348
68990,USD,EUR,2016-01-05 19:48:56,626
68991,GBP,UGX,2016-01-27 22:30:4,918
68992,UGX,USD,2016-05-30 6:8:27,3177619
68993,UGX,USD,2016-05-01 6:29:36,629130
68994,JPY,CAD,2016-02-09 15:55:51,70003
68995,EUR,CAD,2016-01-10 17:8:38,100
68996,JPY,UGX,2016-04-12 20:0:52,53395
68997,GBP,JPY,2016-02-01 20:50:6,519
68998,UGX,USD,2016-05-27 22:4:52,2222435
68999,EUR,UGX,2016-03-29 3:30:4,100
69000,USD,UGX,2016-03-26 11:9:30,599
69001,JPY,UGX,2016-01-18 1:44:25,16425
69002,EUR,JPY,2016-03-10 3:14:56,100
69003,UGX,USD,2016-04-01 0:18:18,816167
69004,UGX,USD,2016-02-09 18:13:54,1833505
69005,UGX,USD,2016-03-21 20:27:51,3440417
69006,EUR,JPY,2016-04-10 2:57:52,100
69007,EUR,CAD,2016-05-26 2:41:27,100
69008,JPY,USD,2016-03-05 14:35:5,68909
69009,USD,GBP,2016-02-24 23:0:24,600
69010,UGX,USD,2016-03-01 19:39:51,1016390
69011,JPY,UGX,2016-03-31 19:27:9,99067
69012,GBP,USD,2016-03-20 10:16:54,404
69013,USD,EUR,2016-01-23 8:50:1,817
69014,USD,EUR,2016-05-23 2:32:45,503
69015,USD,GBP,2016-04-05 3:23:3,384
69016,JPY,UGX,2016-03-09 9:31:17,78151
69017,GBP,USD,2016-01-12 13:41:23,631
69018,GBP,EUR,2016-01-30 22:0:57,820
69019,GBP,USD,2016-01-28 7:12:45,219
69020,GBP,UGX,2016-04-16 13:26:42,443
69021,JPY,CAD,2016-02-24 22:51:5,41959
69022,USD,GBP,2016-05-09 8:37:48,105
69023,UGX,USD,2016-01-07 16:56:54,2207088
69024,UGX,USD,2016-05-14 3:25:34,1304434
69025,EUR,JPY,2016-02-22 18:5:51,100
69026,EUR,JPY,2016-03-06 12:50:31,100
69027,GBP,UGX,2016-01-08 16:47:29,129
69028,EUR,CAD,2016-02-25 13:31:44,100
69029,EUR,CAD,2016-05-10 1:54:36,100
69030,JPY,UGX,2016-03-23 6:58:2,82212
69031,EUR,UGX,2016-05-01 7:17:9,100
69032,UGX,USD,2016-01-21 8:50:41,2286533
69033,EUR,UGX,2016-03-10 20:55:40,100
69034,GBP,UGX,2016-05-14 9:13:45,219
69035,USD,UGX,2016-04-04 0:58:37,950
69036,JPY,UGX,2016-05-13 20:34:22,13835
69037,EUR,USD,2016-03-14 23:27:0,100
69038,EUR,CAD,2016-04-15 9:30:30,100
69039,UGX,USD,2016-02-07 12:0:18,3489191
69040,EUR,CAD,2016-01-13 20:5:9,100
69041,EUR,CAD,2016-04-25 15:56:58,100
69042,GBP,UGX,2016-05-22 7:9:7,241
69043,USD,JPY,2016-02-17 22:3:53,415
69044,JPY,CAD,2016-01-03 16:5:48,96452
69045,UGX,USD,2016-03-11 5:40:16,2027977
69046,JPY,UGX,2016-03-15 12:18:43,59556
69047,JPY,CAD,2016-05-11 2:39:12,88775
69048,EUR,USD,2016-02-04 5:10:37,100
69049,JPY,CAD,2016-05-24 0:55:41,44603
69050,GBP,UGX,2016-03-28 9:17:38,333
69051,UGX,USD,2016-01-25 1:31:44,2792075
69052,GBP,EUR,2016-01-18 22:40:22,539
69053,USD,JPY,2016-03-13 4:22:56,738
69054,EUR,CAD,2016-03-27 5:2:10,100
69055,UGX,USD,2016-01-29 23:21:52,2707891
69056,JPY,USD,2016-01-31 16:17:31,51306
69057,UGX,USD,2016-02-11 0:40:37,789285
69058,EUR,CAD,2016-04-15 19:57:27,100
69059,JPY,EUR,2016-05-22 2:30:23,11078
69060,GBP,EUR,2016-05-22 4:59:21,934
69061,UGX,USD,2016-03-30 16:7:27,1679943
69062,EUR,JPY,2016-02-20 3:58:21,100
69063,UGX,USD,2016-01-23 7:24:18,1753956
69064,GBP,EUR,2016-02-19 9:20:18,436
69065,EUR,UGX,2016-01-24 7:4:54,100
69066,JPY,UGX,2016-03-06 4:7:8,69652
69067,UGX,USD,2016-01-29 15:33:33,1675972
69068,UGX,USD,2016-01-03 21:33:44,2631593
69069,GBP,EUR,2016-02-25 4:11:57,727
69070,GBP,UGX,2016-01-16 21:17:57,190
69071,JPY,UGX,2016-01-18 9:34:8,91894
69072,EUR,UGX,2016-04-29 2:1:17,100
69073,EUR,CAD,2016-02-29 9:9:6,100
69074,UGX,USD,2016-01-31 14:23:58,1443894
69075,USD,EUR,2016-04-21 13:52:15,684
69076,JPY,USD,2016-03-29 19:16:28,37609
69077,USD,UGX,2016-01-09 20:11:27,163
69078,USD,EUR,2016-03-20 22:36:2,256
69079,JPY,CAD,2016-01-30 22:7:45,74908
69080,JPY,UGX,2016-03-04 16:19:38,27827
69081,EUR,CAD,2016-01-30 3:26:36,100
69082,GBP,USD,2016-01-12 19:12:38,496
69083,EUR,CAD,2016-01-18 2:56:15,100
69084,USD,EUR,2016-05-13 3:46:2,273
69085,GBP,EUR,2016-03-13 10:4:31,282
69086,USD,JPY,2016-02-16 8:45:5,218
69087,EUR,UGX,2016-01-14 9:29:44,100
69088,JPY,UGX,2016-05-25 15:18:3,77926
69089,EUR,CAD,2016-05-02 0:58:44,100
69090,USD,EUR,2016-02-28 22:56:36,158
69091,USD,GBP,2016-04-08 9:15:26,611
69092,JPY,EUR,2016-03-17 21:8:8,71803
69093,JPY,UGX,2016-05-27 6:43:33,108122
69094,GBP,EUR,2016-05-28 20:39:9,803
69095,EUR,UGX,2016-03-08 11:46:13,100
69096,EUR,UGX,2016-05-13 6:32:59,100
69097,GBP,EUR,2016-04-30 10:26:46,928
69098,EUR,JPY,2016-03-21 8:52:39,100
69099,EUR,JPY,2016-01-10 2:8:39,100
69100,EUR,CAD,2016-03-21 17:36:6,100
69101,EUR,JPY,2016-02-16 16:50:37,100
69102,EUR,UGX,2016-04-30 19:31:3,100
69103,USD,JPY,2016-03-31 12:4:37,175
69104,EUR,UGX,2016-01-23 7:41:21,100
69105,UGX,USD,2016-01-11 8:43:55,1100112
69106,JPY,CAD,2016-04-18 1:26:7,17003
69107,JPY,EUR,2016-04-19 3:37:33,28606
69108,JPY,CAD,2016-04-25 4:12:1,83880
69109,USD,UGX,2016-04-25 12:49:8,402
69110,UGX,USD,2016-02-17 22:20:8,1688205
69111,USD,EUR,2016-01-25 4:24:41,354
69112,GBP,JPY,2016-04-10 15:47:57,994
69113,EUR,JPY,2016-05-17 14:40:46,100
69114,JPY,USD,2016-01-30 18:24:12,45793
69115,USD,JPY,2016-04-22 17:46:7,856
69116,GBP,USD,2016-02-08 22:21:30,888
69117,EUR,USD,2016-03-27 18:36:7,100
69118,JPY,USD,2016-05-12 6:17:19,74288
69119,UGX,USD,2016-02-04 16:42:59,936681
69120,USD,EUR,2016-05-26 5:27:51,566
69121,JPY,USD,2016-03-14 0:26:28,76378
69122,GBP,USD,2016-02-05 12:10:47,519
69123,UGX,USD,2016-04-17 22:34:44,2812816
69124,UGX,USD,2016-03-19 16:23:47,2565474
69125,USD,UGX,2016-03-10 17:2:9,570
69126,JPY,USD,2016-04-22 13:42:17,42992
69127,USD,GBP,2016-01-12 5:3:4,312
69128,JPY,CAD,2016-05-01 16:19:26,88994
69129,EUR,JPY,2016-04-10 2:32:20,100
69130,UGX,USD,2016-02-29 4:34:40,673892
69131,UGX,USD,2016-04-17 14:7:15,1319943
69132,UGX,USD,2016-03-08 3:43:41,746842
69133,USD,JPY,2016-01-06 2:37:10,311
69134,UGX,USD,2016-05-08 7:5:37,953963
69135,JPY,EUR,2016-02-11 2:23:52,93563
69136,EUR,UGX,2016-04-16 4:23:42,100
69137,GBP,EUR,2016-01-26 0:8:39,596
69138,GBP,UGX,2016-05-17 5:21:12,802
69139,UGX,USD,2016-04-24 16:2:31,1091881
69140,EUR,UGX,2016-03-18 22:29:24,100
69141,JPY,EUR,2016-01-31 21:10:42,96095
69142,EUR,USD,2016-04-05 8:12:19,100
69143,EUR,JPY,2016-01-15 14:22:25,100
69144,JPY,EUR,2016-05-03 17:44:30,104205
69145,UGX,USD,2016-01-19 3:38:29,659258
69146,UGX,USD,2016-05-19 22:45:2,569817
69147,GBP,UGX,2016-03-06 3:16:6,586
69148,JPY,USD,2016-03-03 1:49:4,30243
69149,UGX,USD,2016-05-13 13:29:4,1828989
69150,UGX,USD,2016-05-09 14:29:33,2958354
69151,USD,JPY,2016-02-06 19:4:59,795
69152,USD,GBP,2016-05-11 17:45:40,230
69153,UGX,USD,2016-04-15 7:55:10,1113458
69154,UGX,USD,2016-02-03 9:13:38,870441
69155,USD,GBP,2016-04-20 21:24:21,438
69156,UGX,USD,2016-04-02 13:9:29,1776534
69157,USD,GBP,2016-02-16 18:7:48,392
69158,UGX,USD,2016-01-30 15:4:37,1037471
69159,UGX,USD,2016-03-21 19:25:53,1489443
69160,GBP,UGX,2016-02-21 5:33:48,360
69161,USD,UGX,2016-05-14 8:46:29,528
69162,USD,GBP,2016-04-26 22:27:17,487
69163,EUR,JPY,2016-04-22 0:1:14,100
69164,USD,JPY,2016-01-06 12:35:14,110
69165,GBP,EUR,2016-05-04 4:0:50,619
69166,GBP,JPY,2016-01-27 2:10:3,296
69167,EUR,CAD,2016-03-07 4:17:10,100
69168,UGX,USD,2016-02-12 17:39:16,2783889
69169,UGX,USD,2016-05-09 14:36:15,2714769
69170,USD,JPY,2016-02-03 12:34:34,341
69171,USD,GBP,2016-02-17 20:2:20,403
69172,EUR,CAD,2016-03-11 1:28:30,100
69173,USD,JPY,2016-05-04 21:33:3,151
69174,GBP,USD,2016-05-29 0:49:12,578
69175,JPY,CAD,2016-03-24 6:55:44,27309
69176,UGX,USD,2016-04-19 21:51:50,3272923
69177,UGX,USD,2016-04-21 13:29:56,997888
69178,USD,UGX,2016-02-10 8:26:21,584
69179,JPY,EUR,2016-01-29 22:26:15,88291
69180,UGX,USD,2016-04-07 2:25:57,3112190
69181,JPY,USD,2016-02-10 11:0:21,102985
69182,JPY,UGX,2016-05-23 21:14:57,18542
69183,JPY,EUR,2016-01-21 13:56:54,22602
69184,UGX,USD,2016-05-13 10:41:32,3313628
69185,GBP,JPY,2016-05-25 17:59:0,397
69186,UGX,USD,2016-05-23 17:16:28,2983410
69187,USD,JPY,2016-02-01 20:22:40,927
69188,USD,UGX,2016-03-25 3:22:30,889
69189,JPY,EUR,2016-03-10 4:22:12,66706
69190,GBP,UGX,2016-04-08 13:50:24,560
69191,EUR,JPY,2016-01-04 7:37:18,100
69192,GBP,USD,2016-03-13 20:1:56,922
69193,UGX,USD,2016-01-14 19:47:26,3257691
69194,GBP,UGX,2016-01-26 20:2:47,472
69195,UGX,USD,2016-05-08 5:8:26,1209972
69196,JPY,CAD,2016-02-06 0:20:16,104943
69197,UGX,USD,2016-01-24 15:22:26,1404157
69198,GBP,EUR,2016-05-28 4:15:17,593
69199,GBP,EUR,2016-03-13 20:58:33,603
69200,JPY,CAD,2016-02-20 5:16:58,80230
69201,UGX,USD,2016-03-05 19:46:33,547508
69202,JPY,EUR,2016-02-02 8:39:2,87436
69203,GBP,JPY,2016-04-12 19:41:7,997
69204,GBP,UGX,2016-02-15 2:30:15,289
69205,JPY,CAD,2016-01-17 12:32:8,58406
69206,EUR,JPY,2016-04-22 22:37:56,100
69207,EUR,UGX,2016-05-06 19:4:46,100
69208,EUR,CAD,2016-04-29 7:6:52,100
69209,EUR,USD,2016-05-14 2:14:51,100
69210,JPY,CAD,2016-05-16 3:20:11,39951
69211,JPY,CAD,2016-03-12 2:41:7,21378
69212,USD,EUR,2016-02-09 8:16:19,365
69213,UGX,USD,2016-04-24 9:49:25,3301858
69214,UGX,USD,2016-03-29 3:10:21,3154557
69215,EUR,JPY,2016-04-09 16:3:34,100
69216,USD,UGX,2016-04-05 14:47:22,573
69217,GBP,USD,2016-05-25 18:24:20,291
69218,EUR,UGX,2016-03-30 16:58:18,100
69219,GBP,JPY,2016-02-13 19:59:9,243
69220,GBP,USD,2016-05-21 3:43:37,912
69221,UGX,USD,2016-01-13 18:6:13,1827203
69222,JPY,CAD,2016-05-30 22:30:24,103637
69223,GBP,JPY,2016-04-01 7:50:13,733
69224,JPY,EUR,2016-05-23 6:6:42,92809
69225,JPY,EUR,2016-05-20 18:33:31,34214
69226,UGX,USD,2016-05-08 13:48:10,3325775
69227,USD,UGX,2016-05-30 12:57:6,509
69228,JPY,UGX,2016-05-27 12:39:48,92829
69229,UGX,USD,2016-01-09 23:32:58,2056840
69230,GBP,UGX,2016-05-24 5:24:45,618
69231,UGX,USD,2016-01-07 16:34:1,2995071
69232,JPY,UGX,2016-05-27 10:17:49,29896
69233,EUR,UGX,2016-03-08 7:37:23,100
69234,JPY,USD,2016-02-01 14:0:3,93588
69235,JPY,USD,2016-01-13 22:48:56,73846
69236,EUR,CAD,2016-04-04 2:14:6,100
69237,USD,UGX,2016-01-25 13:55:43,380
69238,UGX,USD,2016-02-18 6:54:2,2951821
69239,USD,EUR,2016-04-19 10:34:26,936
69240,JPY,EUR,2016-01-08 4:7:59,14288
69241,USD,JPY,2016-02-15 11:57:7,610
69242,GBP,JPY,2016-02-21 2:19:13,291
69243,EUR,JPY,2016-01-27 22:15:36,100
69244,EUR,UGX,2016-05-24 7:55:18,100
69245,JPY,USD,2016-05-20 8:6:11,36301
69246,UGX,USD,2016-05-01 7:22:24,958407
69247,GBP,EUR,2016-02-26 9:21:57,796
69248,JPY,EUR,2016-01-17 19:28:7,29761
69249,UGX,USD,2016-04-17 19:19:6,1157088
69250,JPY,USD,2016-02-25 3:29:11,67067
69251,EUR,JPY,2016-03-18 0:49:1,100
69252,GBP,USD,2016-05-28 23:43:12,722
69253,JPY,CAD,2016-01-25 12:5:30,33613
69254,UGX,USD,2016-03-21 6:50:35,1266786
69255,JPY,EUR,2016-02-20 12:32:56,98886
69256,GBP,JPY,2016-02-12 22:34:5,497
69257,UGX,USD,2016-04-18 22:25:53,2505808
69258,EUR,UGX,2016-03-10 12:42:9,100
69259,UGX,USD,2016-01-08 1:15:38,2581742
69260,EUR,UGX,2016-02-09 18:56:12,100
69261,USD,JPY,2016-05-06 1:31:31,559
69262,UGX,USD,2016-02-13 20:47:58,1684000
69263,USD,JPY,2016-04-25 20:34:57,800
69264,GBP,UGX,2016-04-04 5:59:53,577
69265,UGX,USD,2016-02-07 6:39:15,1399009
69266,GBP,USD,2016-02-18 22:18:23,456
69267,USD,JPY,2016-03-24 3:42:31,136
69268,JPY,EUR,2016-01-18 14:44:18,36919
69269,UGX,USD,2016-01-19 6:37:9,1075049
69270,GBP,UGX,2016-04-05 12:49:9,984
69271,UGX,USD,2016-03-01 3:30:15,1712209
69272,UGX,USD,2016-02-24 14:50:19,1979031
69273,UGX,USD,2016-05-28 23:9:8,1225772
69274,UGX,USD,2016-02-25 3:57:27,1632378
69275,USD,JPY,2016-04-30 10:7:35,884
69276,JPY,UGX,2016-03-07 7:1:8,94422
69277,UGX,USD,2016-04-27 18:52:23,3332793
69278,USD,UGX,2016-01-25 6:34:59,510
69279,JPY,CAD,2016-05-07 0:37:8,93193
69280,UGX,USD,2016-02-09 18:52:33,1334188
69281,EUR,CAD,2016-04-06 20:43:17,100
69282,UGX,USD,2016-05-26 23:53:12,1587918
69283,EUR,JPY,2016-01-16 22:18:10,100
69284,GBP,JPY,2016-05-21 20:55:42,389
69285,JPY,UGX,2016-05-03 1:0:41,83119
69286,USD,UGX,2016-01-24 8:34:11,572
69287,USD,EUR,2016-01-17 16:46:57,570
69288,UGX,USD,2016-04-25 17:42:51,605375
69289,USD,EUR,2016-01-08 12:4:52,423
69290,UGX,USD,2016-03-15 8:50:35,1761005
69291,UGX,USD,2016-04-14 17:23:55,1512885
69292,EUR,CAD,2016-03-06 16:17:24,100
69293,JPY,CAD,2016-04-30 17:34:47,39508
69294,USD,JPY,2016-04-22 21:46:54,318
69295,USD,JPY,2016-01-14 20:14:53,690
69296,UGX,USD,2016-04-28 17:37:11,2815963
69297,JPY,UGX,2016-03-24 8:59:43,53281
69298,USD,JPY,2016-04-25 13:35:11,734
69299,USD,UGX,2016-05-04 2:13:7,113
69300,USD,UGX,2016-01-08 4:40:0,489
69301,USD,GBP,2016-03-11 6:45:18,837
69302,GBP,USD,2016-05-05 2:33:38,770
69303,GBP,EUR,2016-04-01 15:22:16,984
69304,USD,EUR,2016-03-20 1:16:5,882
69305,USD,UGX,2016-01-24 12:14:9,700
69306,USD,EUR,2016-05-17 3:22:33,461
69307,EUR,UGX,2016-04-19 9:13:10,100
69308,GBP,USD,2016-02-18 21:55:12,1000
69309,GBP,EUR,2016-03-05 9:47:44,264
69310,UGX,USD,2016-02-09 22:6:31,839420
69311,GBP,JPY,2016-05-25 6:9:26,827
69312,GBP,EUR,2016-05-21 4:7:2,282
69313,EUR,USD,2016-05-01 16:5:54,100
69314,EUR,CAD,2016-03-03 2:13:49,100
69315,USD,GBP,2016-01-19 13:5:45,957
69316,UGX,USD,2016-03-21 22:13:49,2074935
69317,USD,EUR,2016-01-02 2:9:26,422
69318,UGX,USD,2016-01-18 3:9:12,638370
69319,EUR,JPY,2016-01-12 14:12:52,100
69320,USD,GBP,2016-02-14 21:56:56,229
69321,EUR,CAD,2016-05-28 3:50:50,100
69322,JPY,UGX,2016-03-07 1:11:19,42460
69323,USD,EUR,2016-05-20 4:9:16,152
69324,USD,UGX,2016-05-09 11:5:14,111
69325,EUR,USD,2016-01-16 18:11:1,100
69326,USD,UGX,2016-02-11 7:55:37,869
69327,USD,EUR,2016-03-21 14:57:16,705
69328,USD,GBP,2016-02-12 11:44:37,449
69329,JPY,CAD,2016-01-18 22:54:39,89934
69330,GBP,JPY,2016-03-25 7:47:34,229
69331,JPY,EUR,2016-05-07 17:39:17,101564
69332,UGX,USD,2016-02-27 5:56:6,2232682
69333,JPY,UGX,2016-04-18 8:34:58,58160
69334,EUR,CAD,2016-04-11 0:24:43,100
69335,JPY,CAD,2016-01-27 6:34:20,16018
69336,JPY,UGX,2016-01-05 8:46:15,13293
69337,JPY,USD,2016-02-26 12:35:1,34841
69338,USD,UGX,2016-03-27 20:5:49,352
69339,EUR,USD,2016-05-17 22:24:59,100
69340,EUR,JPY,2016-02-02 2:56:14,100
69341,USD,JPY,2016-03-04 16:26:9,220
69342,EUR,UGX,2016-02-01 9:27:55,100
69343,EUR,JPY,2016-03-18 12:3:27,100
69344,GBP,EUR,2016-05-29 12:7:13,994
69345,GBP,UGX,2016-03-20 0:54:58,385
69346,EUR,USD,2016-04-29 19:49:59,100
69347,UGX,USD,2016-03-19 23:46:39,1030213
69348,USD,GBP,2016-05-13 17:9:16,983
69349,EUR,USD,2016-04-08 4:29:0,100
69350,JPY,CAD,2016-03-03 13:16:52,17785
69351,GBP,JPY,2016-01-31 10:47:22,683
69352,USD,UGX,2016-03-01 20:42:14,725
69353,GBP,USD,2016-05-06 16:32:44,149
69354,JPY,CAD,2016-04-14 9:17:20,22511
69355,UGX,USD,2016-03-14 15:27:36,474702
69356,USD,GBP,2016-02-18 16:53:13,927
69357,USD,UGX,2016-03-06 1:16:34,245
69358,UGX,USD,2016-03-14 4:52:48,3342042
69359,UGX,USD,2016-01-18 5:34:0,2861560
69360,JPY,EUR,2016-01-29 18:56:14,102521
69361,UGX,USD,2016-03-12 5:7:0,1813953
69362,JPY,UGX,2016-02-12 5:57:17,35303
69363,GBP,JPY,2016-02-09 15:39:39,726
69364,EUR,USD,2016-01-14 3:42:36,100
69365,JPY,EUR,2016-02-04 0:6:28,57579
69366,GBP,UGX,2016-02-04 2:25:18,562
69367,JPY,CAD,2016-04-26 16:48:34,40186
69368,USD,EUR,2016-02-29 17:53:59,731
69369,UGX,USD,2016-05-16 4:45:33,484215
69370,UGX,USD,2016-04-06 18:0:16,791685
69371,GBP,JPY,2016-02-26 6:17:54,486
69372,GBP,UGX,2016-05-10 16:13:46,132
69373,JPY,USD,2016-01-21 11:25:53,48643
69374,UGX,USD,2016-05-16 7:22:44,1008258
69375,UGX,USD,2016-01-18 3:1:37,589685
69376,JPY,CAD,2016-01-10 1:39:50,78988
69377,UGX,USD,2016-04-22 13:10:49,3388824
69378,EUR,UGX,2016-02-11 21:44:51,100
69379,USD,UGX,2016-03-28 9:1:32,511
69380,USD,UGX,2016-02-23 8:55:50,413
69381,GBP,JPY,2016-05-15 22:5:17,124
69382,EUR,JPY,2016-04-14 11:38:10,100
69383,USD,JPY,2016-02-01 13:44:9,834
69384,USD,GBP,2016-04-13 12:36:19,104
69385,EUR,CAD,2016-02-09 17:46:44,100
69386,EUR,JPY,2016-02-24 23:57:30,100
69387,GBP,EUR,2016-04-19 5:46:56,557
69388,USD,GBP,2016-02-06 20:8:46,665
69389,UGX,USD,2016-01-21 6:11:23,440943
69390,GBP,USD,2016-01-12 15:1:48,373
69391,EUR,USD,2016-03-03 18:32:44,100
69392,EUR,USD,2016-03-18 14:11:15,100
69393,JPY,UGX,2016-02-19 21:17:26,42165
69394,USD,EUR,2016-02-15 12:24:11,481
69395,GBP,UGX,2016-02-26 7:48:0,179
69396,GBP,JPY,2016-02-25 2:43:21,349
69397,GBP,EUR,2016-03-10 12:47:18,541
69398,USD,EUR,2016-02-29 21:32:8,603
69399,UGX,USD,2016-05-22 4:10:37,1666274
69400,UGX,USD,2016-01-28 16:31:16,2236114
69401,USD,GBP,2016-05-26 17:37:29,703
69402,UGX,USD,2016-04-03 4:55:44,3097758
69403,UGX,USD,2016-02-09 9:46:36,2326742
69404,JPY,EUR,2016-03-23 23:32:22,75564
69405,JPY,CAD,2016-05-15 20:11:43,104894
69406,JPY,CAD,2016-05-27 22:15:7,30087
69407,GBP,EUR,2016-02-17 16:18:19,446
69408,UGX,USD,2016-05-15 13:22:8,685559
69409,UGX,USD,2016-03-05 20:51:51,1497976
69410,EUR,UGX,2016-03-21 10:17:42,100
69411,EUR,USD,2016-01-23 7:1:29,100
69412,JPY,EUR,2016-02-07 19:21:30,53169
69413,GBP,UGX,2016-03-18 7:9:4,472
69414,GBP,JPY,2016-04-03 22:48:11,904
69415,GBP,EUR,2016-04-24 6:37:45,955
69416,GBP,EUR,2016-01-06 13:0:44,386
69417,UGX,USD,2016-03-11 10:47:8,1162646
69418,USD,EUR,2016-05-16 5:27:51,589
69419,EUR,USD,2016-01-05 21:49:5,100
69420,JPY,CAD,2016-02-08 20:27:51,76411
69421,USD,UGX,2016-05-01 8:2:30,153
69422,GBP,USD,2016-04-07 8:24:28,351
69423,GBP,EUR,2016-02-20 14:32:4,299
69424,EUR,USD,2016-05-11 22:7:17,100
69425,EUR,UGX,2016-02-22 19:31:7,100
69426,GBP,EUR,2016-03-19 16:10:10,120
69427,EUR,UGX,2016-03-16 19:2:24,100
69428,EUR,UGX,2016-03-10 18:49:27,100
69429,GBP,USD,2016-04-21 9:21:59,513
69430,JPY,EUR,2016-05-12 17:3:9,11843
69431,UGX,USD,2016-03-05 14:59:59,737874
69432,USD,GBP,2016-04-14 10:44:55,154
69433,EUR,CAD,2016-03-03 15:14:2,100
69434,JPY,CAD,2016-04-20 11:55:40,29814
69435,USD,GBP,2016-02-21 11:8:1,854
69436,GBP,JPY,2016-02-27 17:5:12,103
69437,GBP,EUR,2016-03-19 10:35:56,928
69438,UGX,USD,2016-04-29 19:32:44,2135453
69439,UGX,USD,2016-05-14 7:27:57,1679554
69440,UGX,USD,2016-05-12 22:0:58,2329819
69441,JPY,EUR,2016-05-20 9:28:57,93258
69442,EUR,JPY,2016-03-06 3:38:58,100
69443,UGX,USD,2016-03-27 19:4:2,2515368
69444,JPY,UGX,2016-04-11 22:16:50,49475
69445,UGX,USD,2016-05-22 16:39:8,859458
69446,UGX,USD,2016-04-18 4:38:45,1658601
69447,USD,UGX,2016-05-27 8:20:13,235
69448,USD,GBP,2016-02-07 4:25:18,684
69449,USD,JPY,2016-04-03 21:19:23,792
69450,UGX,USD,2016-05-07 0:24:38,809247
69451,GBP,UGX,2016-03-17 14:30:27,847
69452,GBP,UGX,2016-03-02 17:17:15,443
69453,EUR,USD,2016-01-11 5:34:51,100
69454,GBP,JPY,2016-05-11 6:4:54,715
69455,GBP,EUR,2016-04-15 9:21:48,148
69456,JPY,USD,2016-03-20 10:13:0,17002
69457,USD,EUR,2016-02-06 7:49:20,521
69458,UGX,USD,2016-05-30 12:38:39,1280471
69459,GBP,JPY,2016-02-17 1:38:36,542
69460,USD,GBP,2016-01-08 11:9:28,718
69461,JPY,USD,2016-04-03 10:34:14,30646
69462,UGX,USD,2016-05-21 1:39:11,2853542
69463,USD,JPY,2016-01-08 2:44:40,933
69464,GBP,USD,2016-01-12 6:53:46,734
69465,JPY,CAD,2016-02-02 20:2:9,80590
69466,UGX,USD,2016-05-13 9:39:2,1685516
69467,UGX,USD,2016-04-15 2:18:30,1534247
69468,UGX,USD,2016-01-05 19:36:53,3246354
69469,UGX,USD,2016-01-25 8:56:23,2331331
69470,UGX,USD,2016-01-13 11:22:25,2735298
69471,USD,GBP,2016-05-14 5:31:35,209
69472,JPY,CAD,2016-01-06 7:41:53,23700
69473,JPY,CAD,2016-05-10 18:7:2,45630
69474,USD,EUR,2016-03-17 11:38:48,570
69475,GBP,JPY,2016-04-27 9:24:53,571
69476,JPY,CAD,2016-03-11 9:40:59,94256
69477,UGX,USD,2016-02-17 22:54:14,2948605
69478,EUR,USD,2016-04-14 17:52:4,100
69479,USD,EUR,2016-04-04 12:31:20,176
69480,UGX,USD,2016-03-23 5:28:0,2371002
69481,GBP,EUR,2016-01-03 13:23:54,596
69482,GBP,JPY,2016-02-01 23:36:29,878
69483,UGX,USD,2016-05-04 4:15:47,428190
69484,UGX,USD,2016-01-14 4:51:37,1450871
69485,EUR,JPY,2016-03-25 22:15:54,100
69486,GBP,USD,2016-03-05 19:9:42,249
69487,JPY,CAD,2016-03-21 11:31:42,69420
69488,UGX,USD,2016-03-29 21:19:12,2707164
69489,GBP,UGX,2016-05-27 14:55:14,221
69490,EUR,CAD,2016-04-30 10:7:19,100
69491,JPY,USD,2016-05-21 1:43:48,50555
69492,GBP,JPY,2016-04-28 18:27:51,234
